,Date,Close,Close_Lag,Returns,Tick,Month_Year,Rf,Strike_Price,marketCapitalization,numberOfShares
0,2021-12-31,143.89999389648438,145.14999389648438,-0.0086490769425853,AMD,2021-12,0.0006,1326500000.0,101105970000,1561000000
1,2022-01-03,150.24000549316406,143.89999389648438,0.0431154805442045,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
2,2022-01-04,144.4199981689453,150.24000549316406,-0.0395083436781882,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
3,2022-01-05,136.14999389648438,144.4199981689453,-0.058968534053937,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
4,2022-01-06,136.22999572753906,136.14999389648438,0.0005874281254335,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
5,2022-01-07,132.0,136.22999572753906,-0.0315426798294829,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
6,2022-01-10,132.0,132.0,0.0,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
7,2022-01-11,137.30999755859375,132.0,0.0394392029670384,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
8,2022-01-12,137.47000122070312,137.30999755859375,0.0011645948096974,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
9,2022-01-13,132.74000549316406,137.47000122070312,-0.0350133512624445,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
10,2022-01-14,136.8800048828125,132.74000549316406,0.030712296155488,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
11,2022-01-18,131.92999267578125,136.8800048828125,-0.0368332418764125,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
12,2022-01-19,128.27000427246094,131.92999267578125,-0.0281339727596375,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
13,2022-01-20,121.88999938964844,128.27000427246094,-0.0510184569597515,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
14,2022-01-21,118.80999755859376,121.88999938964844,-0.0255934357389806,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
15,2022-01-24,116.52999877929688,118.80999755859376,-0.0193768178116367,AMD,2022-01,0.0015,1326500000.0,101105970000,1561000000
