,Date,Close,Close_Lag,Returns,Tick,Month_Year,Rf,Strike_Price,marketCapitalization,numberOfShares
0,2022-09-30,173.63572692871094,175.99127197265625,-0.013474821411151,V,2022-09,0.0313,10231500000.0,479570850000,2085000000
1,2022-10-03,177.54534912109375,173.63572692871094,0.0222664829572596,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
2,2022-10-04,181.45497131347656,177.54534912109375,0.021781466698112,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
3,2022-10-05,183.4293365478516,181.45497131347656,0.0108219754086807,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
4,2022-10-06,181.39633178710935,183.4293365478516,-0.0111451906011113,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
5,2022-10-07,179.67611694335938,181.39633178710935,-0.0095284359955685,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
6,2022-10-10,178.0633544921875,179.67611694335938,-0.009016468720706,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
7,2022-10-11,175.09205627441406,178.0633544921875,-0.0168275396105862,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
8,2022-10-12,174.21243286132812,175.09205627441406,-0.0050364384071771,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
9,2022-10-13,180.4873504638672,174.21243286132812,0.0353852617228155,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
10,2022-10-14,178.49343872070312,180.4873504638672,-0.0111088521076911,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
11,2022-10-17,181.06398010253903,178.49343872070312,0.0142986073586545,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
12,2022-10-18,182.9406280517578,181.06398010253903,0.0103112132891994,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
13,2022-10-19,182.1977996826172,182.9406280517578,-0.00406875495701,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
14,2022-10-20,182.9895172119141,182.1977996826172,0.0043359598379411,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
15,2022-10-21,186.0682678222656,182.9895172119141,0.0166847694705104,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
16,2022-10-24,186.400634765625,186.0682678222656,0.0017846699644835,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
17,2022-10-25,189.9876708984375,186.400634765625,0.0190608724061385,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
18,2022-10-26,198.7354736328125,189.9876708984375,0.0450154821765845,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
19,2022-10-27,199.6737365722656,198.7354736328125,0.0047100551393044,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
20,2022-10-28,204.6096343994141,199.6737365722656,0.0244192239973652,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
21,2022-10-31,202.47894287109372,204.6096343994141,-0.0104680460421349,V,2022-10,0.0372,10231500000.0,479570850000,2085000000
22,2022-11-01,202.2541046142578,202.47894287109372,-0.0011110448299768,V,2022-11,0.0415,10231500000.0,479570850000,2085000000
23,2022-11-02,196.40919494628903,202.2541046142578,-0.0293246382180305,V,2022-11,0.0415,10231500000.0,479570850000,2085000000
24,2022-11-03,190.34933471679688,196.40919494628903,-0.0313392244998166,V,2022-11,0.0415,10231500000.0,479570850000,2085000000
25,2022-11-04,192.52896118164065,190.34933471679688,0.0113856023384435,V,2022-11,0.0415,10231500000.0,479570850000,2085000000
26,2022-11-07,195.57846069335935,192.52896118164065,0.0157150422739996,V,2022-11,0.0415,10231500000.0,479570850000,2085000000
27,2022-11-08,197.2204742431641,195.57846069335935,0.0083606291590594,V,2022-11,0.0415,10231500000.0,479570850000,2085000000
