,Date,Close,Close_Lag,Returns,Tick,Month_Year,Rf,Strike_Price,marketCapitalization,numberOfShares
0,2023-07-03,332.8148498535156,335.3258056640625,-0.0075162845160606,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
1,2023-07-05,332.972412109375,332.8148498535156,0.0004733111244463,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
2,2023-07-06,336.044677734375,332.972412109375,0.0091844805410075,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
3,2023-07-07,332.056640625,336.044677734375,-0.0119385619136955,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
4,2023-07-10,326.7491760253906,332.056640625,-0.0161127278842034,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
5,2023-07-11,327.3794250488281,326.7491760253906,0.0019269887218722,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
6,2023-07-12,332.0369567871094,327.3794250488281,0.0141264588501189,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
7,2023-07-13,337.4133605957031,332.0369567871094,0.0160624896658477,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
8,2023-07-14,339.953857421875,337.4133605957031,0.0075011269241924,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
9,2023-07-17,340.4363708496094,339.953857421875,0.0014183434404971,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
10,2023-07-18,353.9856872558594,340.4363708496094,0.0390282424600517,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
11,2023-07-19,349.6432189941406,353.9856872558594,-0.0123432205701126,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
12,2023-07-20,341.5588684082031,349.6432189941406,-0.0233932142420432,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
13,2023-07-21,338.5063781738281,341.5588684082031,-0.0089771113855049,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
14,2023-07-24,339.8258056640625,338.5063781738281,0.0038902154008442,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
15,2023-07-25,345.60595703125,339.8258056640625,0.0168661235226258,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
16,2023-07-26,332.59820556640625,345.60595703125,-0.0383641019874685,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
17,2023-07-27,325.6561584472656,332.59820556640625,-0.021093075514505,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
18,2023-07-28,333.1889953613281,325.6561584472656,0.022867786560801,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
19,2023-07-31,330.7765808105469,333.1889953613281,-0.0072667175920389,MSFT,2023-07,0.0525,30286000000.0,3393960630000,7431000000
20,2023-08-01,331.1901550292969,330.7765808105469,0.0012495318878396,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
21,2023-08-02,322.4854736328125,331.1901550292969,-0.0266346046938845,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
22,2023-08-03,321.6582946777344,322.4854736328125,-0.0025683067987572,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
23,2023-08-04,322.7611999511719,321.6582946777344,0.0034229453313685,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
24,2023-08-07,325.0555114746094,322.7611999511719,0.0070832415266218,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
25,2023-08-08,321.05767822265625,325.0555114746094,-0.0123751823559685,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
26,2023-08-09,317.2961730957031,321.05767822265625,-0.0117851522484359,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
27,2023-08-10,317.98541259765625,317.2961730957031,0.0021698717164363,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
28,2023-08-11,316.0948486328125,317.98541259765625,-0.0059631869425476,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
29,2023-08-14,319.0784606933594,316.0948486328125,0.0093947083774101,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
30,2023-08-15,316.9317932128906,319.0784606933594,-0.0067504434684101,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
31,2023-08-16,316.162109375,316.9317932128906,-0.0024315009636154,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
32,2023-08-17,312.6887512207031,316.162109375,-0.0110467956506669,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
33,2023-08-18,312.2940368652344,312.6887512207031,-0.0012631208906002,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
34,2023-08-21,317.6225891113281,312.2940368652344,0.0169186813945406,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
35,2023-08-22,318.19488525390625,317.6225891113281,0.0018001905270128,MSFT,2023-08,0.053,30286000000.0,3393960630000,7431000000
