,Date,Close,Close_Lag,Returns,Tick,Month_Year,Rf,Strike_Price,marketCapitalization,numberOfShares
0,2023-09-29,169.5492706298828,169.03433227539062,0.0030417229133036,AAPL,2023-09,0.0532,63754000000.0,3495160329570,15343783000
1,2023-10-02,172.06463623046875,169.5492706298828,0.0147266314960947,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
2,2023-10-03,170.7277374267578,172.06463623046875,-0.0078000894108177,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
3,2023-10-04,171.97549438476562,170.7277374267578,0.0072818833077183,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
4,2023-10-05,173.21339416503906,171.97549438476562,0.0071723344988246,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
5,2023-10-06,175.7683563232422,173.21339416503906,0.0146426442335118,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
6,2023-10-09,177.25379943847656,175.7683563232422,0.00841562977235,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
7,2023-10-10,176.6596221923828,177.25379943847656,-0.0033577579601915,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
8,2023-10-11,178.05593872070312,176.6596221923828,0.0078729206975219,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
9,2023-10-12,178.95712280273438,178.05593872070312,0.0050484763343578,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
10,2023-10-13,177.1151885986328,178.95712280273438,-0.0103459357826986,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
11,2023-10-16,176.9864044189453,177.1151885986328,-0.0007273855181967,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
12,2023-10-17,175.431640625,176.9864044189453,-0.0088234635131865,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
13,2023-10-18,174.13436889648438,175.431640625,-0.0074222186863755,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
14,2023-10-19,173.75804138183594,174.13436889648438,-0.0021634715234758,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
15,2023-10-20,171.2030792236328,173.75804138183594,-0.0148133150430171,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
16,2023-10-23,171.32191467285156,171.2030792236328,0.0006938790225779,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
17,2023-10-24,171.75765991210938,171.32191467285156,0.0025402006172656,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
18,2023-10-25,169.44036865234375,171.75765991210938,-0.0135834717441139,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
19,2023-10-26,165.2711639404297,169.44036865234375,-0.0249135147729685,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
20,2023-10-27,166.5883026123047,165.2711639404297,0.0079379720685942,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
21,2023-10-30,168.63818359375,166.5883026123047,0.0122299795284651,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
22,2023-10-31,169.11355590820312,168.63818359375,0.002814923346065,AAPL,2023-10,0.0533999999999999,63754000000.0,3495160329570,15343783000
23,2023-11-01,172.2825164794922,169.11355590820312,0.0185652492641218,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
24,2023-11-02,175.8475799560547,172.2825164794922,0.0204819298513948,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
25,2023-11-03,174.9365234375,175.8475799560547,-0.0051944119373949,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
26,2023-11-06,177.49148559570312,174.9365234375,0.0144994543807831,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
27,2023-11-07,180.05638122558594,177.49148559570312,0.0143473915852375,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
28,2023-11-08,181.1159820556641,180.05638122558594,0.0058675800135336,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
29,2023-11-09,180.64065551757807,181.1159820556641,-0.0026278816323344,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
30,2023-11-10,184.83511352539065,180.64065551757807,0.0229544201561088,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
31,2023-11-13,183.24855041503903,184.83511352539065,-0.0086207190998129,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
32,2023-11-14,185.86639404296875,183.24855041503903,0.0141846736941076,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
33,2023-11-15,186.43157958984372,185.86639404296875,0.0030362022953891,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
34,2023-11-16,188.11734008789065,186.43157958984372,0.0090016112311305,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
35,2023-11-17,188.09750366210935,188.11734008789065,-0.0001054526482895,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
36,2023-11-20,189.84271240234372,188.09750366210935,0.0092354349740025,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
37,2023-11-21,189.03952026367188,189.84271240234372,-0.0042398047340351,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
38,2023-11-22,189.70391845703125,189.03952026367188,0.003508437675474,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
39,2023-11-24,188.3751373291016,189.70391845703125,-0.0070291468343695,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
40,2023-11-27,188.1966552734375,188.3751373291016,-0.0009479311649738,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
41,2023-11-28,188.8015289306641,188.1966552734375,0.0032088970271116,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
42,2023-11-29,187.7801818847656,188.8015289306641,-0.0054243183927496,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
43,2023-11-30,188.35531616210935,187.7801818847656,0.0030581252158208,AAPL,2023-11,0.0527,63754000000.0,3495160329570,15343783000
44,2023-12-01,189.63450622558597,188.35531616210935,0.0067684094711658,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
45,2023-12-04,187.8396759033203,189.63450622558597,-0.0095097568712314,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
46,2023-12-05,191.7961883544922,187.8396759033203,0.0208444779791297,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
47,2023-12-06,190.70542907714844,191.7961883544922,-0.0057033078256013,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
48,2023-12-07,192.63905334472656,190.70542907714844,0.010088266587704,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
49,2023-12-08,194.06695556640625,192.63905334472656,0.0073849833121004,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
50,2023-12-11,191.55821228027344,194.06695556640625,-0.0130114883008459,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
51,2023-12-12,193.0753631591797,191.55821228027344,0.0078888523726041,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
52,2023-12-13,196.29806518554688,193.0753631591797,0.0165536494414688,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
53,2023-12-14,196.4468231201172,196.29806518554688,0.0007575296133112,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
54,2023-12-15,195.911376953125,196.4468231201172,-0.0027293758575321,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
55,2023-12-18,194.2454376220703,195.911376953125,-0.0085398967467983,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
56,2023-12-19,195.2866668701172,194.2454376220703,0.0053460637309911,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
57,2023-12-20,193.19436645507807,195.2866668701172,-0.010771803339776,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
58,2023-12-21,193.0455780029297,193.19436645507807,-0.0007704457379059,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
59,2023-12-22,191.9746856689453,193.0455780029297,-0.0055627986190096,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
60,2023-12-26,191.42930603027344,191.9746856689453,-0.0028449365073015,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
61,2023-12-27,191.5284576416016,191.42930603027344,0.0005178200989736,AAPL,2023-12,0.0524,63754000000.0,3495160329570,15343783000
