,Date,Close,Close_Lag,Returns,Tick,Month_Year,Rf,Strike_Price,marketCapitalization,numberOfShares
0,2021-12-31,166.7169952392578,168.64450073242188,-0.0114952177952667,AMZN,2021-12,0.0006,33575000000.0,855876000000,10189000000
1,2022-01-03,170.4044952392578,166.7169952392578,0.0218772589539005,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
2,2022-01-04,167.52200317382812,170.4044952392578,-0.0170602896896637,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
3,2022-01-05,164.35699462890625,167.52200317382812,-0.0190738463166833,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
4,2022-01-06,163.25399780273438,164.35699462890625,-0.0067336018587146,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
5,2022-01-07,162.5540008544922,163.25399780273438,-0.0042969971774759,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
6,2022-01-10,161.48599243164062,162.5540008544922,-0.0065918547851165,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
7,2022-01-11,165.36199951171875,161.48599243164062,0.0237186024393067,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
8,2022-01-12,165.20700073242188,165.36199951171875,-0.0009377696670975,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
9,2022-01-13,161.21400451660156,165.20700073242188,-0.0244665345510611,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
10,2022-01-14,162.13800048828125,161.21400451660156,0.0057151245230553,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
11,2022-01-18,158.91749572753906,162.13800048828125,-0.020062654723495,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
12,2022-01-19,156.2989959716797,158.91749572753906,-0.0166143590712452,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
13,2022-01-20,151.66749572753906,156.2989959716797,-0.0300802170778182,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
14,2022-01-21,142.64300537109375,151.66749572753906,-0.0613455536469152,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
15,2022-01-24,144.54400634765625,142.64300537109375,0.01323896043083,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
16,2022-01-25,139.98599243164062,144.54400634765625,-0.0320416398433844,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
17,2022-01-26,138.87249755859375,139.98599243164062,-0.007986135126473,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
18,2022-01-27,139.6374969482422,138.87249755859375,0.0054935286247279,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
19,2022-01-28,143.97799682617188,139.6374969482422,0.0306107310405602,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
20,2022-01-31,149.57350158691406,143.97799682617188,0.0381274333388968,AMZN,2022-01,0.0015,33575000000.0,855876000000,10189000000
21,2022-02-01,151.19349670410156,149.57350158691406,0.0107725301825991,AMZN,2022-02,0.0033,33575000000.0,855876000000,10189000000
