,Date,Close,Close_Lag,Returns,Tick,Month_Year,Rf,Strike_Price,marketCapitalization,numberOfShares
0,2023-01-03,58.36737823486328,58.97933578491211,-0.0104299997285041,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
1,2023-01-04,58.33955383300781,58.36737823486328,-0.0004768251874957,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
2,2023-01-05,57.67197799682617,58.33955383300781,-0.0115089111277834,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
3,2023-01-06,58.78462219238281,57.67197799682617,0.0191088877803519,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
4,2023-01-09,58.05213165283203,58.78462219238281,-0.0125388649111938,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
5,2023-01-10,57.6070671081543,58.05213165283203,-0.0076961754231261,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
6,2023-01-11,57.49580764770508,57.6070671081543,-0.0019332183550818,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
7,2023-01-12,56.75404739379883,57.49580764770508,-0.0129850611376136,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
8,2023-01-13,56.95802688598633,56.75404739379883,0.0035876526264897,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
9,2023-01-17,57.1898307800293,56.95802688598633,0.0040614728550706,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
10,2023-01-18,55.45596694946289,57.1898307800293,-0.0307867814591013,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
11,2023-01-19,55.37251281738281,55.45596694946289,-0.0015060054604888,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
12,2023-01-20,55.7063102722168,55.37251281738281,0.0060101187665078,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
13,2023-01-23,55.84539031982422,55.7063102722168,0.0024935544493495,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
14,2023-01-24,56.14209365844727,55.84539031982422,0.0052988784517998,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
15,2023-01-25,56.49442672729492,56.14209365844727,0.0062561275296469,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
16,2023-01-26,56.38317108154297,56.49442672729492,-0.0019712623928708,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
17,2023-01-27,56.08646011352539,56.38317108154297,-0.0052762982009843,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
18,2023-01-30,56.22553253173828,56.08646011352539,0.002476538542639,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
19,2023-01-31,56.85603713989258,56.22553253173828,0.0111514395107444,KO,2023-01,0.0454,24651500000.0,254754390000,4323000000
20,2023-02-01,56.86531066894531,56.85603713989258,0.000163092141484,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
21,2023-02-02,55.89174270629883,56.86531066894531,-0.0172688470939601,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
22,2023-02-03,55.47450637817383,55.89174270629883,-0.0074930831152654,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
23,2023-02-06,55.78975677490234,55.47450637817383,0.0056667115099554,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
24,2023-02-07,55.6970329284668,55.78975677490234,-0.0016634054682566,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
25,2023-02-08,55.37251281738281,55.6970329284668,-0.0058435646307898,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
26,2023-02-09,55.2797966003418,55.37251281738281,-0.0016758120861132,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
27,2023-02-10,55.2797966003418,55.2797966003418,0.0,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
28,2023-02-13,56.188453674316406,55.2797966003418,0.0163037851480773,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
29,2023-02-14,55.25197982788086,56.188453674316406,-0.0168071114121992,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
30,2023-02-15,55.25197982788086,55.25197982788086,0.0,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
31,2023-02-16,54.908912658691406,55.25197982788086,-0.0062284948955689,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
32,2023-02-17,55.7433967590332,54.908912658691406,0.0150832806919863,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
33,2023-02-21,55.44668960571289,55.7433967590332,-0.0053369480549943,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
34,2023-02-22,55.61359405517578,55.44668960571289,0.0030056572811103,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
35,2023-02-23,55.715579986572266,55.61359405517578,0.0018321515596069,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
36,2023-02-24,55.48378372192383,55.715579986572266,-0.0041690274593567,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
37,2023-02-27,55.46523666381836,55.48378372192383,-0.0003343347821144,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
38,2023-02-28,55.17779922485352,55.46523666381836,-0.0051957736570736,KO,2023-02,0.0465,24651500000.0,254754390000,4323000000
39,2023-03-01,54.57511901855469,55.17779922485352,-0.0109826011690446,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
40,2023-03-02,55.37251281738281,54.57511901855469,0.0145052288356841,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
41,2023-03-03,55.11289596557617,55.37251281738281,-0.0046995767584432,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
42,2023-03-06,55.96592712402344,55.11289596557617,0.0153593260075582,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
43,2023-03-07,55.64139938354492,55.96592712402344,-0.0058155439302319,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
44,2023-03-08,55.669212341308594,55.64139938354492,0.0004997359714677,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
45,2023-03-09,55.131439208984375,55.669212341308594,-0.0097071153927533,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
46,2023-03-10,54.89963912963867,55.131439208984375,-0.0042133627292106,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
47,2023-03-13,55.45596694946289,54.89963912963867,0.0100825422921021,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
48,2023-03-14,55.65994644165039,55.45596694946289,0.0036714763006442,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
49,2023-03-15,56.03083419799805,55.65994644165039,0.0066413560272439,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
50,2023-03-16,56.33915328979492,56.03083419799805,0.00548758387191,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
51,2023-03-17,56.077545166015625,56.33915328979492,-0.0046542657740898,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
52,2023-03-20,56.61944580078125,56.077545166015625,0.009617023607826,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
53,2023-03-21,56.35783767700195,56.61944580078125,-0.004631171564787,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
54,2023-03-22,56.1055793762207,56.35783767700195,-0.0044860583191068,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
55,2023-03-23,55.98411178588867,56.1055793762207,-0.0021673293345772,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
56,2023-03-24,56.89974594116211,55.98411178588867,0.0162229437459574,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
57,2023-03-27,57.32018280029297,56.89974594116211,0.0073619159573656,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
58,2023-03-28,57.38558197021485,57.32018280029297,0.0011402945115986,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
59,2023-03-29,57.796688079833984,57.38558197021485,0.0071383877944492,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
60,2023-03-30,57.78733444213867,57.796688079833984,-0.0001618500119936,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
61,2023-03-31,57.95551300048828,57.78733444213867,0.0029060746374395,KO,2023-03,0.0469,24651500000.0,254754390000,4323000000
62,2023-04-03,58.30121612548828,57.95551300048828,0.0059472539190369,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
63,2023-04-04,58.12368774414063,58.30121612548828,-0.0030496657164989,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
64,2023-04-05,58.67493438720703,58.12368774414063,0.0094393362876468,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
65,2023-04-06,58.712310791015625,58.67493438720703,0.000636805217039,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
66,2023-04-10,58.57216262817383,58.712310791015625,-0.0023898854718166,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
67,2023-04-11,58.46939468383789,58.57216262817383,-0.0017560937004995,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
68,2023-04-12,58.57216262817383,58.46939468383789,0.0017560937004996,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
69,2023-04-13,59.0019416809082,58.57216262817383,0.0073108099694587,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
70,2023-04-14,58.90851974487305,59.0019416809082,-0.0015846253920868,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
71,2023-04-17,59.29159164428711,58.90851974487305,0.0064817746124007,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
72,2023-04-18,59.385013580322266,59.29159164428711,0.0015743954784617,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
73,2023-04-19,59.49713516235352,59.385013580322266,0.0018862649516531,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
74,2023-04-20,59.75873947143555,59.49713516235352,0.0043872845594288,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
75,2023-04-21,59.84283447265625,59.75873947143555,0.0014062526487904,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
76,2023-04-24,59.74939727783203,59.84283447265625,-0.0015625967083105,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
77,2023-04-25,59.65596008300781,59.74939727783203,-0.0015650422386594,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
78,2023-04-26,59.37566375732422,59.65596008300781,-0.004709619758738,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
79,2023-04-27,59.49713516235352,59.37566375732422,0.002043721497489,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
80,2023-04-28,59.93626022338867,59.49713516235352,0.0073535050793315,KO,2023-04,0.0492,24651500000.0,254754390000,4323000000
81,2023-05-01,60.076416015625,59.93626022338867,0.002335684201802,KO,2023-05,0.0513999999999999,24651500000.0,254754390000,4323000000
82,2023-05-02,59.80546951293945,60.076416015625,-0.0045202319405232,KO,2023-05,0.0513999999999999,24651500000.0,254754390000,4323000000
83,2023-05-03,59.4691047668457,59.80546951293945,-0.0056401901213252,KO,2023-05,0.0513999999999999,24651500000.0,254754390000,4323000000
84,2023-05-04,59.53450775146485,59.4691047668457,0.0010991765681736,KO,2023-05,0.0513999999999999,24651500000.0,254754390000,4323000000
85,2023-05-05,59.81479263305664,59.53450775146485,0.0046968921638285,KO,2023-05,0.0513999999999999,24651500000.0,254754390000,4323000000
86,2023-05-08,59.72137069702149,59.81479263305664,-0.0015630743442535,KO,2023-05,0.0513999999999999,24651500000.0,254754390000,4323000000
87,2023-05-09,59.2261848449707,59.72137069702149,-0.008326168798083,KO,2023-05,0.0513999999999999,24651500000.0,254754390000,4323000000
88,2023-05-10,59.32896041870117,59.2261848449707,0.0017338024300468,KO,2023-05,0.0513999999999999,24651500000.0,254754390000,4323000000
89,2023-05-11,59.665313720703125,59.32896041870117,0.005653283744017,KO,2023-05,0.0513999999999999,24651500000.0,254754390000,4323000000
90,2023-05-12,59.89889144897461,59.665313720703125,0.0039071564116906,KO,2023-05,0.0513999999999999,24651500000.0,254754390000,4323000000
91,2023-05-15,59.74005508422852,59.89889144897461,-0.0026552634016043,KO,2023-05,0.0513999999999999,24651500000.0,254754390000,4323000000
92,2023-05-16,59.06735229492188,59.74005508422852,-0.0113243777162939,KO,2023-05,0.0513999999999999,24651500000.0,254754390000,4323000000
93,2023-05-17,59.0019416809082,59.06735229492188,-0.0011080039272355,KO,2023-05,0.0513999999999999,24651500000.0,254754390000,4323000000
94,2023-05-18,58.67493438720703,59.0019416809082,-0.0055577297146811,KO,2023-05,0.0513999999999999,24651500000.0,254754390000,4323000000
